"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3765223";"";"None";"386.97";"1";"5.73";"4";"CCCCN(C)CCCCCC(=O)n1c2ccccc2c2ccccc21.Cl";"Ki";"'='";"680.0";"nM";"6.17";"";"";"UO_0000065";"17.60";"0.32";"0.44";"24.44";"0";"CHEMBL3768247";"Displacement of [3H]LSD from 5-HT7 receptor (unknown origin) expressed in CHO-K1 cells by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763052";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307512";"";"";"";"680.0"
"CHEMBL3765208";"";"None";"372.94";"1";"5.34";"3";"CCCCN(C)CCCCC(=O)n1c2ccccc2c2ccccc21.Cl";"Ki";"'='";"1281.0";"nM";"5.89";"";"";"UO_0000065";"17.51";"0.32";"0.55";"23.35";"0";"CHEMBL3768247";"Displacement of [3H]LSD from 5-HT7 receptor (unknown origin) expressed in CHO-K1 cells by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763052";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307512";"";"";"";"1281.0"
"CHEMBL3906019";"";"None";"295.43";"0";"4.59";"2a";"COc1ccccc1-c1cccc(CN2CCC(C)CC2)c1";"Ki";"'='";"1038.0";"nM";"5.98";"";"";"UO_0000065";"20.25";"0.37";"1.39";"47.99";"0";"CHEMBL3870467";"Displacement of [3H]D-lysergic acid diethylamide from 5HT7R (unknown origin) expressed in HEK293 cell membranes incubated for 1.5 hrs in absence of light by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3870307";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715";"";"";"";"1038.0"
"CHEMBL3928716";"";"None";"388.51";"0";"4.69";"1";"COc1ccccc1-c1cccc(CN2CCN(c3ccccc3OC)CC2)c1";"Ki";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"20.14";"0.37";"3.13";"31.37";"0";"CHEMBL3870473";"Displacement of [3H]D-lysergic acid diethylamide from 5HT7R (unknown origin) expressed in CHO-K1 cell membranes incubated for 1.5 hrs in absence of light by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3870307";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307512";"";"";"";"15.0"
"CHEMBL3113600";"";"None";"491.61";"0";"4.35";"34d";"COc1ccc(CNC(=O)CCOCCN2CCN(c3ccccc3-c3ccc(F)cc3)CC2)cc1";"Ki";"'='";"45.2";"nM";"7.34";"";"";"UO_0000065";"14.94";"0.28";"2.99";"13.59";"0";"CHEMBL3118889";"Displacement of [3H]5-CT from human 5HT7 receptor transfected in HEK293 cells after 60 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112417";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"CHEMBL3307715";"";"";"";"45.2"
"CHEMBL2442999";"";"None";"474.61";"0";"3.60";"26a";"COc1ccc(-c2ccccc2N2CCN(CCOCCC(=O)NCc3ccncc3)CC2)cc1";"Ki";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"16.32";"0.30";"4.14";"11.57";"1";"CHEMBL3118889";"Displacement of [3H]5-CT from human 5HT7 receptor transfected in HEK293 cells after 60 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112417";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"CHEMBL3307715";"";"";"";"18.0"
"CHEMBL4206881";"";"None";"424.98";"0";"3.45";"6";"O=C1Nc2ccccc2C12CCN(CCCN1CCN(c3ccc(Cl)cc3)CC1)C2";"Ki";"'='";"67.0";"nM";"7.17";"";"";"UO_0000065";"16.88";"0.33";"3.72";"18.48";"0";"CHEMBL4195600";"Displacement of [3H]-5-CT from human 5-HT7b receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190399";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"0.067"
"CHEMBL4207835";"";"None";"394.49";"0";"2.54";"14";"O=C1Nc2ccccc2C12CCN(CCN1CCN(c3ccc(F)cc3)CC1)C2";"Ki";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"19.46";"0.36";"5.14";"19.78";"0";"CHEMBL4195600";"Displacement of [3H]-5-CT from human 5-HT7b receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190399";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"0.021"
"CHEMBL4203581";"";"None";"438.96";"0";"2.69";"16";"O=C(c1ccc(Cl)cc1)N1CCN(CCN2CCC3(C2)C(=O)Nc2ccccc23)CC1";"Ki";"'='";"529.0";"nM";"6.28";"";"";"UO_0000065";"14.30";"0.28";"3.59";"11.23";"0";"CHEMBL4195600";"Displacement of [3H]-5-CT from human 5-HT7b receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190399";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"0.529"
"CHEMBL3331391";"";"None";"439.63";"0";"4.84";"38";"COc1ccccc1N1CCN(CCCCCCCn2c(=O)sc3ccccc32)CC1";"Ki";"'='";"8.49";"nM";"8.07";"";"";"UO_0000065";"18.36";"0.36";"3.23";"21.40";"0";"CHEMBL3367561";"Displacement of [3H]5-HT from human 5HT7 receptor transfected in CFO-K1 cells after 30 mins by liquid scintillation spectrometry";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CFO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351620";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"8.49"
"CHEMBL3403345";"";"None";"438.86";"1";"5.51";"22";"Cc1ccc(Cl)cc1N(C)C(=O)c1cn(-c2ccc(F)cc2F)c(=O)c2ccccc12";"Ki";"'='";"21400.0";"nM";"4.67";"";"";"UO_0000065";"10.64";"0.21";"-0.84";"11.04";"0";"CHEMBL3404598";"Displacement of [3H]-5-CT from human cloned 5-HT7R expressed in HEK293 cells at 0.1 and 1 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3399949";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"CHEMBL3307715";"";"";"";"21400.0"
"CHEMBL4800511";"";"None";"432.01";"0";"4.36";"11";"COc1ccccc1N1CCN(CCCC(=O)Nc2ccc(C(C)C)cc2)CC1.Cl";"Ki";"'='";"954.0";"nM";"6.02";"";"";"UO_0000065";"15.22";"0.28";"1.66";"13.44";"0";"CHEMBL4772298";"Displacement of [3H]-5-CT from human 5HT7 receptor expressed in HEK293 cells measured after 1 hr by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765382";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 1.0 hr";"ANTAGONIST";"";"954.0"
"CHEMBL4788452";"";"None";"474.09";"1";"5.31";"31";"COc1ccccc1N1CCN(CCCCCC(=O)Nc2cccc(C(C)(C)C)c2)CC1.Cl";"Ki";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"15.36";"0.29";"1.41";"15.00";"0";"CHEMBL4772298";"Displacement of [3H]-5-CT from human 5HT7 receptor expressed in HEK293 cells measured after 1 hr by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765382";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 1.0 hr";"ANTAGONIST";"";"190.0"
"CHEMBL3745975";"";"None";"448.60";"0";"4.29";"15";"CN(C1CCN(CCOc2ccccc2C(C)(C)C)CC1)S(=O)(=O)c1cccc(F)c1";"Ki";"'='";"68.0";"nM";"7.17";"";"";"UO_0000065";"15.98";"0.32";"2.88";"14.38";"0";"CHEMBL3750141";"Displacement of [3H]-5-CT from human 5-HT7B receptor expressed in HEK293 cells incubated for 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745654";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"CHEMBL3307715";"";"";"";"68.0"
"CHEMBL81607";"";"None";"331.89";"0";"3.85";"56";"Clc1ccc2ccn(CCN3CCCN4CCCCC4C3)c2c1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"24.10";"0.48";"4.15";"70.11";"0";"CHEMBL620830";"Binding affinity towards human 5-hydroxytryptamine 7 receptor on HEK293 cells using radioligand [3H]LSD";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135860";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3307715";"";"";"";"10.0"
"CHEMBL419101";"";"None";"285.44";"0";"2.84";"41";"CCc1ccc2ccn(CCN3CCCN(C)CC3)c2c1";"Ki";"'='";"166.0";"nM";"6.78";"";"";"UO_0000065";"23.75";"0.44";"3.94";"59.42";"0";"CHEMBL620830";"Binding affinity towards human 5-hydroxytryptamine 7 receptor on HEK293 cells using radioligand [3H]LSD";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135860";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3307715";"";"";"";"166.0"
"CHEMBL3764934";"";"None";"399.97";"0";"4.24";"24";"CN1CCN(CCCCCC(=O)n2c3ccccc3c3ccccc32)CC1.Cl";"Ki";"'='";"1910.0";"nM";"5.72";"";"";"UO_0000065";"15.73";"0.29";"1.48";"20.08";"0";"CHEMBL3768247";"Displacement of [3H]LSD from 5-HT7 receptor (unknown origin) expressed in CHO-K1 cells by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763052";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307512";"";"";"";"1910.0"
"CHEMBL3764335";"";"None";"478.04";"1";"5.52";"30";"Cl.O=C(CCCCCN1CCN(c2ccccc2O)CC1)n1c2ccccc2c2ccccc21";"Ki";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"16.80";"0.31";"1.90";"15.23";"0";"CHEMBL3768247";"Displacement of [3H]LSD from 5-HT7 receptor (unknown origin) expressed in CHO-K1 cells by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763052";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307512";"";"";"";"38.0"
"CHEMBL273241";"";"None";"334.42";"0";"3.12";"1";"O=C1c2ccccc2C(=O)N1CCCCN1CCc2ccccc2C1";"Ki";"'='";"8.511";"nM";"8.07";"";"";"UO_0000065";"24.13";"0.44";"4.95";"19.87";"0";"CHEMBL3821449";"Displacement of [3H]LSD from human 5-HT7 receptor expressed in cell membranes after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817758";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"8.07"
"CHEMBL3819366";"";"None";"321.82";"0";"3.65";"7";"Cl.Fc1ccc(OCCCN2CCc3ccccc3C2)cc1";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"24.53";"0.46";"3.35";"56.13";"0";"CHEMBL3821449";"Displacement of [3H]LSD from human 5-HT7 receptor expressed in cell membranes after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817758";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"7.0"
"CHEMBL3819556";"";"None";"337.89";"0";"4.37";"8";"Cl.Fc1ccc(SCCCN2CCc3ccccc3C2)cc1";"Ki";"'='";"48.98";"nM";"7.31";"";"";"UO_0000065";"24.25";"0.48";"2.94";"225.62";"0";"CHEMBL3821449";"Displacement of [3H]LSD from human 5-HT7 receptor expressed in cell membranes after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817758";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"7.31"
"CHEMBL234885";"";"None";"211.31";"0";"3.16";"13";"Cc1ccccc1-c1cccc(CCN)c1";"Ki";"'='";"7.5";"nM";"8.12";"";"";"UO_0000065";"38.45";"0.69";"4.96";"31.23";"0";"CHEMBL893116";"Displacement of [3H]LSD from human 5HT7 in sf9 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147987";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308860";"";"";"";"7.5"
"CHEMBL3759262";"";"None";"464.58";"0";"4.44";"36";"CC(C)c1cccc(OCCN2C3CCC2CC(NS(=O)(=O)c2ccc(F)c(F)c2)C3)c1";"Ki";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"17.32";"0.34";"3.61";"13.72";"0";"CHEMBL3762236";"Displacement of [3H]-5-CT from human 5-HT7B receptor expressed in HEK293 cells after 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758131";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715";"";"";"";"9.0"
"CHEMBL3759170";"";"None";"462.63";"0";"4.89";"22";"CC(C)c1cccc(C(C)C)c1OCCN1CCC(NS(=O)(=O)c2ccc(F)cc2)CC1";"Ki";"'='";"1918.0";"nM";"5.72";"";"";"UO_0000065";"12.36";"0.24";"0.83";"9.75";"0";"CHEMBL3762236";"Displacement of [3H]-5-CT from human 5-HT7B receptor expressed in HEK293 cells after 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758131";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715";"";"";"";"1918.0"
"CHEMBL241103";"";"None";"334.42";"0";"3.96";"34";"CC(=O)OC1CCc2ccc(/N=C/N3CCc4ccccc4C3)cc21";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"20.93";"0.38";"3.04";"16.71";"0";"CHEMBL886703";"Displacement of [3H]5CT from 5HT7 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139165";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";"0.1"
"CHEMBL72008";"";"None";"391.52";"0";"3.00";"23n";"O=C1Nc2cccc3c2C1(CCCCN1CCN(c2ncccn2)CC1)CCC3";"Ki";"'='";"45.71";"nM";"7.34";"";"";"UO_0000065";"18.75";"0.35";"4.34";"11.96";"0";"CHEMBL618165";"Binding affinity to human recombinant 5-hydroxytryptamine 7 receptor in mammalian cells using [3H]5-CT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136048";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"-7.34"
"CHEMBL4449148";"";"None";"494.62";"0";"4.64";"5.2c";"O=[N+]([O-])c1ccccc1N1CCN(CCCCCCN2c3cccc4cccc(c34)S2(=O)=O)CC1";"Ki";"'='";"822.0";"nM";"6.08";"";"";"UO_0000065";"12.30";"0.24";"1.45";"6.99";"0";"CHEMBL4390413";"Displacement of [3H]-5-CT from recombinant human 5HT7B receptor expressed in HEK293 cells measured after 1 hr by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387768";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3307715";"";"";"";"822.0"
"CHEMBL4476432";"";"None";"485.63";"1";"5.22";"5.3d";"CCOc1ccccc1N1CCN(CCCCCCN2C(=O)c3cccc4cccc(c34)C2=O)CC1";"Ki";"'='";"73.0";"nM";"7.14";"";"";"UO_0000065";"14.70";"0.27";"1.92";"13.44";"0";"CHEMBL4390413";"Displacement of [3H]-5-CT from recombinant human 5HT7B receptor expressed in HEK293 cells measured after 1 hr by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387768";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3307715";"";"";"";"73.0"
"CHEMBL3818989";"";"None";"279.38";"0";"3.71";"11";"O=C(CCCN1CCc2ccccc2C1)c1ccccc1";"Ki";"'='";"358.0";"nM";"6.45";"";"";"UO_0000065";"23.07";"0.42";"2.74";"31.74";"0";"CHEMBL3821449";"Displacement of [3H]LSD from human 5-HT7 receptor expressed in cell membranes after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817758";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"358.0"
"CHEMBL71847";"";"None";"419.57";"0";"4.21";"23c";"COc1cccc(N2CCN(CCCCC34CCCc5cccc(c53)NC4=O)CC2)c1";"Ki";"'='";"2.344";"nM";"8.63";"";"";"UO_0000065";"20.57";"0.38";"4.42";"19.26";"0";"CHEMBL618165";"Binding affinity to human recombinant 5-hydroxytryptamine 7 receptor in mammalian cells using [3H]5-CT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136048";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"-8.63"
"CHEMBL2312638";"";"None";"493.46";"0";"4.42";"38";"O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2cccnc12";"Ki";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"15.34";"0.32";"3.15";"11.55";"0";"CHEMBL2321512";"Displacement of [3H]-5-CT from human 5HT7 receptor expressed in HEK293 after 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311489";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL3307715";"";"";"";"27.0"
"CHEMBL4440130";"";"None";"419.51";"0";"3.81";"21";"COc1ccc2c(c1)c(C1=CCNCC1)cn2S(=O)(=O)c1cccc2ncccc12";"Ki";"'='";"2352.0";"nM";"5.63";"";"";"UO_0000065";"13.42";"0.26";"1.82";"7.69";"0";"CHEMBL4426354";"Displacement of [3H]-5-CT from human 5-HT7B receptor expressed in HEK293 cells by microbeta liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4425120";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"CHEMBL3307715";"";"";"";"2352.0"
"CHEMBL4442456";"";"None";"389.48";"0";"3.80";"12; PZ-570";"O=S(=O)(c1ccc2ncccc2c1)n1cc(C2=CCNCC2)c2ccccc21";"Ki";"'='";"6660.0";"nM";"5.18";"";"";"UO_0000065";"13.29";"0.25";"1.38";"8.09";"0";"CHEMBL4426354";"Displacement of [3H]-5-CT from human 5-HT7B receptor expressed in HEK293 cells by microbeta liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4425120";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"CHEMBL3307715";"";"";"";"6660.0"
"CHEMBL3948597";"";"None";"271.36";"0";"3.43";"2n";"COc1ccccc1-c1cc(CN(C)C)ccc1OC";"Ki";"'='";"1019.0";"nM";"5.99";"";"";"UO_0000065";"22.08";"0.41";"2.56";"27.61";"0";"CHEMBL3870467";"Displacement of [3H]D-lysergic acid diethylamide from 5HT7R (unknown origin) expressed in HEK293 cell membranes incubated for 1.5 hrs in absence of light by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3870307";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715";"";"";"";"1019.0"
"CHEMBL191460";"";"None";"739.80";"2";"6.55";"11a";"CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)CCC1CCCC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"Ki";"'='";"3981.07";"nM";"5.40";"";"";"UO_0000065";"10.55";"0.19";"-1.15";"15.18";"0";"CHEMBL839732";"Binding affinity towards human 5-hydroxytryptamine receptor 7 expressed in HEK 293 cells using the radioligand [3H]5-CT";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142810";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307715";"";"";"";"-5.4"
"CHEMBL12264";"SB-258719";"None";"338.52";"0";"3.13";"2, SB-258719";"Cc1cccc(S(=O)(=O)N(C)[C@H](C)CCN2CCC(C)CC2)c1";"Ki";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"22.14";"0.45";"4.36";"18.45";"1";"CHEMBL620830";"Binding affinity towards human 5-hydroxytryptamine 7 receptor on HEK293 cells using radioligand [3H]LSD";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135860";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3307715";"";"";"";"32.0"
"CHEMBL3885319";"";"None";"402.54";"0";"4.51";"9";"c1ccc(-c2cc(OCCCCCN3CCN(c4ccccc4)CC3)ncn2)cc1";"Ki";"'='";"143.0";"nM";"6.84";"";"";"UO_0000065";"17.00";"0.31";"2.33";"16.50";"0";"CHEMBL3877018";"Displacement of [3H]-5-HT from recombinant human 5-HT7A receptor expressed in CHOK1 cell membranes after 40 mins by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3875221";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3307512";"";"";"";"143.0"
