molecule_id,canonical_smiles,"Serotonin (5-HT) receptor","Serotonin 1 (5-HT1) receptor","Serotonin 1 receptors; 5-HT1B & 5-HT1D","Serotonin 1a (5-HT1a) receptor","Serotonin 1b (5-HT1b) receptor","Serotonin 1d (5-HT1d) receptor","Serotonin 1e (5-HT1e) receptor","Serotonin 1f (5-HT1f) receptor","Serotonin 2 (5-HT2) receptor","Serotonin 2 receptors; 5-HT2a & 5-HT2c","Serotonin 2a (5-HT2a) receptor","Serotonin 2b (5-HT2b) receptor","Serotonin 2c (5-HT2c) receptor","Serotonin 3 (5-HT3) receptor","Serotonin 3a (5-HT3a) receptor","Serotonin 3b (5-HT3b) receptor","Serotonin 4 (5-HT4) receptor","Serotonin 5a (5-HT5a) receptor","Serotonin 5b (5-HT5b) receptor","Serotonin 6 (5-HT6) receptor","Serotonin 7 (5-HT7) receptor"
1975463,CO[C@H]1CC[C@H](CC(=O)N[C@H]2CC[C@H](CCN3CCN(c4nccc5c4CCO5)CC3)CC2)CC1,,,,,,,,,,,7.83,,,,,,,,,,
1975464,CN(C)S(=O)(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.94,,,,,,,,,,
1975465,O=C(C[C@H]1COCCO1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,8.09,,,,,,,,,,
1975466,O=C(C[C@H]1CCCO1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.84,,,,,,,,,,
1975467,O=C(C[C@@H]1CCCO1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.6,,,,,,,,,,
1975468,CC(C)(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,8.03,,,,,,,,,,
1975469,CC(C)CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.8,,,,,,,,,,
1975470,CC(C)(C)CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.79,,,,,,,,,,
1975471,O=C(CC1CCC1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.88,,,,,,,,,,
1975472,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)C1CC1(F)F,,,,,,,,,,,7.76,,,,,,,,,,
1975473,CC(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.99,,,,,,,,,,
1975474,CCC(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.88,,,,,,,,,,
1975475,O=C(CC1COC1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.96,,,,,,,,,,
1975476,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.54,,,,,,,,,,
1975477,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)C(F)(F)F,,,,,,,,,,,7.72,,,,,,,,,,
1975478,CC(C)=CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.79,,,,,,,,,,
1975479,C/C=C/CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.64,,,,,,,,,,
1975480,CC#CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.91,,,,,,,,,,
1975481,O=CN[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.63,,,,,,,,,,
1975482,Cc1cc(CC(=O)N[C@H]2CC[C@H](CCN3CCN(c4nccc5c4CCO5)CC3)CC2)on1,,,,,,,,,,,7.82,,,,,,,,,,
1975483,Cc1cc(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4nccc5c4CCO5)CC3)CC2)on1,,,,,,,,,,,7.8,,,,,,,,,,
1975484,CN(C)C(=O)CCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.62,,,,,,,,,,
1975485,CC(C)(O)CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.6,,,,,,,,,,
1975486,O=C(C[C@@H](O)C(F)(F)F)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.48,,,,,,,,,,
1975487,CC[C@H](O)CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.52,,,,,,,,,,
1975488,CO[C@H]1CC[C@H](CC(=O)N[C@H]2CC[C@H](CCN3CCN(c4nccc5c4CCO5)CC3)CC2)C1,,,,,,,,,,,7.65,,,,,,,,,,
1975489,O=C(CC1C[C@H](O)CO1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.65,,,,,,,,,,
1975490,CCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.64,,,,,,,,,,
1975491,CC(C)CCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.61,,,,,,,,,,
1975492,CCCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.61,,,,,,,,,,
1975493,O=C(CCC(F)(F)F)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.53,,,,,,,,,,
1975494,CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nc(C)cc4occc34)CC2)CC1,,,,,,,,,,,7.12,,,,,,,,,,
1975495,Cc1cc2occc2c(N2CCN(CC[C@H]3CC[C@H](NC(=O)C4CCOCC4)CC3)CC2)n1,,,,,,,,,,,7.59,,,,,,,,,,
1975496,Cc1cc2occc2c(N2CCN(CC[C@H]3CC[C@H](NC(=O)CC4CCOCC4)CC3)CC2)n1,,,,,,,,,,,7.12,,,,,,,,,,
1975497,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nc(C)cc4occc34)CC2)CC1,,,,,,,,,,,7.06,,,,,,,,,,
1975498,CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nc(C)cc4c3CCO4)CC2)CC1,,,,,,,,,,,6.67,,,,,,,,,,
1975499,Cc1cc2c(c(N3CCN(CC[C@H]4CC[C@H](NC(=O)C5CCOCC5)CC4)CC3)n1)CCO2,,,,,,,,,,,7.23,,,,,,,,,,
1975500,Cc1cc2c(c(N3CCN(CC[C@H]4CC[C@H](NC(=O)CC5CCOCC5)CC4)CC3)n1)CCO2,,,,,,,,,,,6.71,,,,,,,,,,
1975501,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nc(C)cc4c3CCO4)CC2)CC1,,,,,,,,,,,6.59,,,,,,,,,,
1975502,CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3ncc(C)c4occc34)CC2)CC1,,,,,,,,,,,7.86,,,,,,,,,,
1975503,Cc1cnc(N2CCN(CC[C@H]3CC[C@H](NC(=O)C4CCOCC4)CC3)CC2)c2ccoc12,,,,,,,,,,,8.25,,,,,,,,,,
1975504,Cc1cnc(N2CCN(CC[C@H]3CC[C@H](NC(=O)CC4CCOCC4)CC3)CC2)c2ccoc12,,,,,,,,,,,7.93,,,,,,,,,,
1975505,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3ncc(C)c4occc34)CC2)CC1,,,,,,,,,,,7.92,,,,,,,,,,
1975506,CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3ncc(C)c4c3CCO4)CC2)CC1,,,,,,,,,,,7.17,,,,,,,,,,
1975507,Cc1cnc(N2CCN(CC[C@H]3CC[C@H](NC(=O)C4CCOCC4)CC3)CC2)c2c1OCC2,,,,,,,,,,,7.71,,,,,,,,,,
1975508,Cc1cnc(N2CCN(CC[C@H]3CC[C@H](NC(=O)CC4CCOCC4)CC3)CC2)c2c1OCC2,,,,,,,,,,,7.36,,,,,,,,,,
1975509,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3ncc(C)c4c3CCO4)CC2)CC1,,,,,,,,,,,7.43,,,,,,,,,,
1975510,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)C(O)C(F)(F)F,,,,,,,,,,,7.94,,,,,,,,,,
1975511,COC(CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)OC,,,,,,,,,,,7.8,,,,,,,,,,
1975512,COC(CCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)OC,,,,,,,,,,,7.74,,,,,,,,,,
1975513,CS(=O)(=O)c1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4nccc5c4CCO5)CC3)CC2)s1,,,,,,,,,,,8.02,,,,,,,,,,
1975514,Cc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4nccc5c4CCO5)CC3)CC2)cn1,,,,,,,,,,,7.81,,,,,,,,,,
1975515,N#Cc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4nccc5c4CCO5)CC3)CC2)cc1,,,,,,,,,,,7.89,,,,,,,,,,
1975516,CN1CCN(c2ccc(C(=O)N[C@H]3CC[C@H](CCN4CCN(c5nccc6c5CCO6)CC4)CC3)cc2)CC1,,,,,,,,,,,8.35,,,,,,,,,,
1975517,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccc(N2CCOCC2)nc1,,,,,,,,,,,7.81,,,,,,,,,,
1975518,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccc(-c2cccnc2)cc1,,,,,,,,,,,7.91,,,,,,,,,,
1975519,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccc2c(c1)OCO2,,,,,,,,,,,7.75,,,,,,,,,,
1975520,O=C(Cc1ccc2c(c1)OCO2)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.47,,,,,,,,,,
1975521,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)C1(O)CCC1,,,,,,,,,,,8.01,,,,,,,,,,
1975522,CC(C)(O)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,8.11,,,,,,,,,,
1975523,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccc(N2CCS(=O)(=O)CC2)cc1,,,,,,,,,,,7.78,,,,,,,,,,
1975524,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccc(-n2cccn2)cc1,,,,,,,,,,,7.45,,,,,,,,,,
1975525,Cc1nc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCN(c5nccc6c5CCO6)CC4)CC3)c2)no1,,,,,,,,,,,7.31,,,,,,,,,,
1975526,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccc2ncccc2c1,,,,,,,,,,,7.63,,,,,,,,,,
1975527,O=C(Cc1noc2ccccc12)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.56,,,,,,,,,,
1975528,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1cnc(N2CCOCC2)cn1,,,,,,,,,,,7.74,,,,,,,,,,
1975529,CC(C)(C)c1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4nccc5c4CCO5)CC3)CC2)cc1,,,,,,,,,,,7.18,,,,,,,,,,
1975530,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccc(Cl)cc1Cl,,,,,,,,,,,7.66,,,,,,,,,,
1975531,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccc(-n2cccc2)cc1,,,,,,,,,,,7.62,,,,,,,,,,
1975532,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccc(-c2ccccc2)cc1,,,,,,,,,,,7.63,,,,,,,,,,
1975533,CO[C@H](C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,8.15,,,,,,,,,,
1975534,CC(C)(C)Oc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4nccc5c4CCO5)CC3)CC2)cc1,,,,,,,,,,,7.38,,,,,,,,,,
1975535,CO[C@@H](C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.7,,,,,,,,,,
1975536,O=S(=O)(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccccc1,,,,,,,,,,,7.15,,,,,,,,,,
1975537,COC(C)CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.52,,,,,,,,,,
1975538,CC[C@@H](O)CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.38,,,,,,,,,,
1975539,O=C(CC1(O)CCC1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,7.65,,,,,,,,,,
1976141,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,,,,,,,,,,,,5.11,,,,,,,,,
1977263,Cc1cc(-c2c(F)cc(F)cc2F)c2cc(C(=O)N=C(N)N)ccc2n1,,,,,,,,,,,,,,,,,,7.89,,,
1977264,NC(N)=NC(=O)c1ccc2ncc(Cl)c(-c3ccc(F)cc3F)c2c1,,,,,,,,,,,,,,,,,,8.89,,,
1977265,Cc1nc2ccc(C(=O)N=C(N)N)cc2c(-c2c(F)cc(F)cc2F)c1C,,,,,,,,,,,,,,,,,,8.43,,,
1977266,NC(N)=NC(=O)c1ccc2c(F)cnc(-c3c(F)cccc3Cl)c2c1,,,,,,,,,,,,,,,,,,8.8,,,
1977267,NC(N)=NC(=O)c1ccc2c(F)cnc(-c3c(F)cccc3F)c2c1,,,,,,,,,,,,,,,,,,8.85,,,
1977268,NC(N)=NC(=O)c1ccc2c(F)cnc(-c3ccc(F)cc3Cl)c2c1,,,,,,,,,,,,,,,,,,8.39,,,
1977269,Cc1cnc(-c2c(F)cc(F)cc2F)c2cc(C(=O)N=C(N)N)ccc12,,,,,,,,,,,,,,,,,,8.89,,,
1977270,NC(N)=NC(=O)c1ccc2c(F)cnc(-c3c(F)cncc3F)c2c1,,,,,,,,,,,,,,,,,,8.28,,,
1977271,COc1cccc(F)c1-c1ncc(F)c2ccc(C(=O)N=C(N)N)cc12,,,,,,,,,,,,,,,,,,8.15,,,
1977272,NC(N)=NC(=O)c1ccc2c(F)cnc(-c3ccccc3F)c2c1,,,,,,,,,,,,,,,,,,8.48,,,
1977273,NC(N)=NC(=O)c1ccc2c(F)cnc(-c3ccccc3Cl)c2c1,,,,,,,,,,,,,,,,,,8.47,,,
1977274,NC(N)=NC(=O)c1ccc2c(Cl)cnc(-c3c(F)cccc3F)c2c1,,,,,,,,,,,,,,,,,,8.92,,,
1977275,NC(N)=NC(=O)c1ccc2c(F)cnc(-c3c(F)cncc3Cl)c2c1,,,,,,,,,,,,,,,,,,8.33,,,
1977276,Cc1cnc(-c2c(F)cccc2F)c2cc(C(=O)N=C(N)N)ccc12,,,,,,,,,,,,,,,,,,8.72,,,
1977277,NC(N)=NC(=O)c1ccc2c(F)cnc(-c3ncc(F)cc3Cl)c2c1,,,,,,,,,,,,,,,,,,8.21,,,
1977278,NC(N)=NC(=O)c1ccc2c(C(F)F)cnc(-c3c(F)cccc3F)c2c1,,,,,,,,,,,,,,,,,,8.34,,,
1977279,Cc1cnc(-c2ccccc2F)c2cc(C(=O)N=C(N)N)ccc12,,,,,,,,,,,,,,,,,,8.74,,,
1977280,NC(N)=NC(=O)c1ccc2c(Cl)cnc(-c3ccc(F)cc3F)c2c1,,,,,,,,,,,,,,,,,,8.64,,,
1978224,CN1CCC[C@@H]1Cc1c[nH]c2ccc(/N=C(\N)c3cccs3)cc12,,,,,6.51,,,,,,,,,,,,,,,,
1978225,CN1CCC[C@H]1Cc1c[nH]c2ccc(/N=C(\N)c3cccs3)cc12,,,,,6.54,,,,,,,,,,,,,,,,
1978228,CN1CCC(c2c[nH]c3ccc(/N=C(\N)c4cccs4)cc23)C1,,,,,6.31,,,,,,,,,,,,,,,,
1978229,CN1CCC(c2c[nH]c3ccc(/N=C(\N)c4ccco4)cc23)C1,,,,,5.96,,,,,,,,,,,,,,,,
1981120,CCSc1nn2c(C)cc(C)nc2c1S(=O)(=O)c1ccc(C)cc1,,,,,,,,,,,,,,,,,,,,7.1,
1981121,CCSc1nn2c(C)cc(C)nc2c1S(=O)(=O)c1ccc(OC)cc1,,,,,,,,,,,,,,,,,,,,6.5,
1981461,Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC[C@@H](N)[C@H](F)CC1,,,,5.455,,,,,,,,,,,,,,,,,
1982451,NC(=O)OC(CCN1CCN(c2ccccn2)CC1)c1ccccc1,,,,6.47,,,,,,,6.35,,,,,,,,,,
1982452,NC(=O)OC(CCN1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,,,,5.0,,,,,,,6.03,,,,,,,,,,
1982453,NC(=O)OC(CCCN1CCN(c2ccccc2)CC1)c1ccccc1,,,,7.05,,,,,,,6.29,,,,,,,,,,
1982454,COc1ccccc1N1CCN(CCCC(OC(N)=O)c2ccccc2)CC1,,,,8.23,,,,,,,5.82,,,,,,,,,,
1982455,NC(=O)OC(CCCN1CCN(c2ccccn2)CC1)c1ccccc1,,,,7.69,,,,,,,5.5,,,,,,,,,,
1985413,Cn1nccc1-c1cc(NC(=O)C(=O)c2ccc(F)cc2)ccc1OCCN,,,,,,,,,,,10.6,,,,,,,,,,
1985414,Cn1nccc1-c1cc(NC(=O)c2ccno2)ccc1OCCN,,,,,,,,,,,7.04,,,,,,,,,,
1985415,Cn1ncc(Cl)c1-c1cc(NC(=O)c2ccc(F)c(C(F)(F)F)c2)ccc1OCCN,,,,,,,,,,,9.0,,,,,,,,,,
1985416,Cn1ncc(Cl)c1-c1cc(NC(=O)C2CCC(C(F)(F)F)CC2)ccc1OCCN,,,,,,,,,,,9.59,,,,,,,,,,
1985417,Cn1ncc(Cl)c1-c1cc(NC(=O)C(=O)c2cc(Br)cs2)ccc1OCCN,,,,,,,,,,,8.92,,,,,,,,,,
1987032,NC(N)=NC(=O)N1CCc2c(F)ccc(-c3ncc(Cl)cc3F)c2C1,,,,,,,,,,,,,,,,,,8.37,,,
1987033,NC(N)=NC(=O)N1CCc2cccc(-c3cc(F)c(F)cc3F)c2C1,,,,,,,,,,,,,,,,,,8.44,,,
1987034,NC(N)=NC(=O)N1CCc2c(Cl)ccc(-c3c(F)cc(F)cc3F)c2C1,,,,,,,,,,,,,,,,,,8.96,,,
1987035,NC(N)=NC(=O)N1CCc2c(F)ccc(-c3c(F)cc(F)cc3F)c2C1,,,,,,,,,,,,,,,,,,9.17,,,
1987036,NC(N)=NC(=O)N1CCc2c(F)ccc(-c3c(F)cccc3F)c2C1,,,,,,,,,,,,,,,,,,8.96,,,
1987037,NC(N)=NC(=O)N1CCc2c(Cl)ccc(-c3ccc(F)cc3F)c2C1,,,,,,,,,,,,,,,,,,8.57,,,
1987038,NC(N)=NC(=O)N1CCc2c(F)ccc(-c3ncc(F)cc3F)c2C1,,,,,,,,,,,,,,,,,,8.16,,,
1987039,NC(N)=NC(=O)N1Cc2c(-c3ccc(F)cc3F)ccc(Cl)c2C(F)C1,,,,,,,,,,,,,,,,,,8.18,,,
1987040,Cc1ccc(-c2ncc(F)cc2F)c2c1CCN(C(=O)N=C(N)N)C2,,,,,,,,,,,,,,,,,,8.41,,,
1987041,NC(N)=NC(=O)N1CCc2c(Cl)ccc(-c3c(F)cncc3F)c2C1,,,,,,,,,,,,,,,,,,8.6,,,
1987042,NC(N)=NC(=O)N1CCc2c(F)ccc(-c3ncc(Cl)cc3Cl)c2C1,,,,,,,,,,,,,,,,,,8.72,,,
1987043,NC(N)=NC(=O)N1Cc2c(-c3c(F)cccc3F)ccc(F)c2C2(CC2)C1,,,,,,,,,,,,,,,,,,9.12,,,
1987044,CC1CN(C(=O)N=C(N)N)Cc2c(-c3c(F)cccc3F)ccc(F)c21,,,,,,,,,,,,,,,,,,8.8,,,
1987045,NC(N)=NC(=O)N1Cc2c(-c3c(F)cc(F)cc3F)ccc(F)c2C2(CC2)C1,,,,,,,,,,,,,,,,,,9.06,,,
1987046,NC(N)=NC(=O)N1Cc2c(C3CC3)ccc(F)c2C2(CC2)C1,,,,,,,,,,,,,,,,,,8.57,,,
1987047,NC(N)=NC(=O)N1Cc2c(-c3cc(F)c(F)cc3F)ccc(F)c2C2(CC2)C1,,,,,,,,,,,,,,,,,,8.89,,,
1987048,NC(N)=NC(=O)N1CCc2c(F)ccc(-c3cc(F)c(F)cc3F)c2C1,,,,,,,,,,,,,,,,,,8.43,,,
1987049,NC(N)=NC(=O)N1Cc2c(-c3ccc(F)cc3F)ccc(F)c2C2(CC2)C1,,,,,,,,,,,,,,,,,,9.07,,,
1987050,NC(N)=NC(=O)N1CCc2cccc(-c3ncc(F)cc3F)c2C1,,,,,,,,,,,,,,,,,,8.38,,,
1987051,NC(N)=NC(=O)N1Cc2c(-c3ccccc3F)ccc(F)c2C2(CC2)C1,,,,,,,,,,,,,,,,,,9.02,,,
1989771,OCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(O)CCO4)CC2)ccc1Br,,,,7.48,,,,,,,,,,,,,,,,,
1989773,O=C1c2cc(CCN3CCC(Cc4ccc(Br)c(OCCO)c4)CC3)ccc2OCC1O,,,,8.26,,,,,,,,,,,,,,,,,
1989774,O=C1c2cc(CCN3CCC(Cc4ccc(Br)c(O)c4)CC3)ccc2OCC1O,,,,8.96,,,,,,,,,,,,,,,,,
1989777,O=C1CCOc2ccc(CCN3CCC(Cc4ccc(Br)c(O)c4)CC3)cc21,,,,8.89,,,,,,,,,,,,,,,,,
1989778,O=c1ccoc2ccc(CCN3CCC(Cc4ccc(Br)c(O)c4)CC3)cc12,,,,9.57,,,,,,,,,,,,,,,,,
1989779,COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)CC(O)O4)CC2)ccc1Br,,,,7.48,,,,,,,,,,,,,,,,,
1989784,COCCOc1cc(CC2CCN(CCc3ccc4occ(O)c(=O)c4c3)CC2)ccc1Br,,,,8.6,,,,,,,,,,,,,,,,,
1989785,Oc1cc(CC2CCN(CCc3ccc4c(c3)C(O)CCO4)CC2)ccc1Br,,,,8.07,,,,,,,,,,,,,,,,,
1992863,Cc1nn2c3c(cnc2c1S(=O)(=O)c1ccccc1)CNCC3,,,,,,,,,,,,,,,,,,,,8.005,
1992864,CSc1nn2c3c(c(C)nc2c1S(=O)(=O)c1ccccc1)CNCC3,,,,,,,,,,,,,,,,,,,,7.945,
1992865,CSc1nn2c3c(c(C)nc2c1S(=O)(=O)c1cccc(Cl)c1)CNCC3,,,,,,,,,,,,,,,,,,,,7.79,
1997669,Cn1c2c(c3cc(S(=O)(=O)c4ccc(C(F)(F)F)cc4)ccc31)C1CCC(C2)N1,,,,,,,,,,,,,,,,,,,,7.01,
1997670,Cn1c2c(c3cc(S(=O)(=O)c4ccc(C#N)cc4)ccc31)C1CCC(C2)N1,,,,,,,,,,,,,,,,,,,,6.28666666666667,
1997671,COc1ccc(S(=O)(=O)c2ccc3c(c2)c2c(n3C)CC3CCC2N3)cc1,,,,,,,,,,,,,,,,,,,,7.36,
1997672,Cn1c2c(c3cc(S(=O)(=O)c4ccc(O)cc4)ccc31)C1CCC(C2)N1,,,,,,,,,,,,,,,,,,,,7.96,
1997673,Cn1c2c(c3cc(S(=O)(=O)c4ccc(CN)cc4)ccc31)C1CCC(C2)N1,,,,,,,,,,,,,,,,,,,,7.82,
1997674,CN(C)Cc1ccc(S(=O)(=O)c2ccc3c(c2)c2c(n3C)CC3CCC2N3)cc1,,,,,,,,,,,,,,,,,,,,8.32,
1997675,Cc1cccc(S(=O)(=O)c2ccc3c(c2)c2c(n3C)CC3CCC2N3)c1,,,,,,,,,,,,,,,,,,,,8.43,
1997676,Cn1c2c(c3cc(S(=O)(=O)c4cccc(OC(F)F)c4)ccc31)C1CCC(C2)N1,,,,,,,,,,,,,,,,,,,,8.24,
1997677,COc1cccc(S(=O)(=O)c2ccc3c(c2)c2c(n3C)CC3CCC2N3)c1,,,,,,,,,,,,,,,,,,,,7.77,
1997678,[C-]#[N+]c1cccc(S(=O)(=O)c2ccc3c(c2)c2c(n3C)CC3CCC2N3)c1,,,,,,,,,,,,,,,,,,,,7.46,
1997679,CN(C)c1cccc(S(=O)(=O)c2ccc3c(c2)c2c(n3C)CC3CCC2N3)c1,,,,,,,,,,,,,,,,,,,,7.85,
1997680,CNc1cccc(S(=O)(=O)c2ccc3c(c2)c2c(n3C)CC3CCC2N3)c1,,,,,,,,,,,,,,,,,,,,8.19,
1997681,CC(C)Nc1cccc(S(=O)(=O)c2ccc3c(c2)c2c(n3C)CC3CCC2N3)c1,,,,,,,,,,,,,,,,,,,,7.96,
1997682,Cn1c2c(c3cc(S(=O)(=O)c4cccc(NC5CCCC5)c4)ccc31)C1CCC(C2)N1,,,,,,,,,,,,,,,,,,,,8.7,
1997683,Cn1c2c(c3cc(S(=O)(=O)c4cccc5ccccc45)ccc31)C1CCC(C2)N1,,,,,,,,,,,,,,,,,,,,8.85,
1997684,Cn1c2c(c3cc(S(=O)(=O)c4ccc5ccccc5c4)ccc31)C1CCC(C2)N1,,,,,,,,,,,,,,,,,,,,7.43,
1997685,Cc1ccccc1S(=O)(=O)c1ccc2c(c1)c1c(n2C)CC2CCC1N2,,,,,,,,,,,,,,,,,,,,7.96,
1997686,Cn1c2c(c3cc(S(=O)(=O)c4ccc(N)cc4)ccc31)C1CCC(C2)N1,,,,,,,,,,,,,,,,,,,,7.89,
1997687,Cn1c2c(c3cc(S(=O)(=O)c4cc(Cl)cc(Cl)c4)ccc31)C1CCC(C2)N1,,,,,,,,,,,,,,,,,,,,8.0,
1997688,Cn1c2c(c3cc(S(=O)(=O)c4cc(F)cc(F)c4)ccc31)C1CCC(C2)N1,,,,,,,,,,,,,,,,,,,,8.07,
1997689,Cn1c2c(c3cc(S(=O)(=O)c4cccc(-c5ccccc5)c4)ccc31)C1CCC(C2)N1,,,,,,,,,,,,,,,,,,,,8.59,
1997690,Cn1c2c(c3cc(S(=O)(=O)c4cncc(Cl)c4)ccc31)C1CCC(C2)N1,,,,,,,,,,,,,,,,,,,,7.36,
